Title,Statement,Link,Tag
Matrix Median ,"Problem Statement Let us define median of a square matrix M (of size N * N) as the median of the median of all rows. Given a matrix M, find it’s median. Tags: cakewalk, likecs, likecs, sorting ",https://www.codechef.com/problems/GEEK01,CC
Ketu and Petu ,"Chef saw playing the following game. There are n cards placed in a line on a table with each card having a value on it. Card i has value CiCiC_i, where 1≤i≤n1≤i≤n1 leq i leq n. Initially, C1C1C_1 is at the front and CnCnC_n is at the back. Both of them take their turn alternately with Petu starting the game. Petu draws card from the front of the remaining cards. Ketu draws card from the back of the remaining cards. Both of them gain value written on the card they drew. When there is no card remaining, the game ends. Chef was wondering what will be difference in points earned by after the game ends? Tags: chirag110320, keteki, kpm22019 ",https://www.codechef.com/problems/KETEKI2A,CC
Reverse Binary(keteki) ,"Given a decimal integer, convert it to binary, reverse that binary number, and convert that number(reversed one) back to decimal integer. Print that integer. Tags: chandubaba, keteki, km252020 ",https://www.codechef.com/problems/QM25P5A,CC
Ketekon and Chips ,"Problem Statement: There are N chips packets numbered (1,2..N) containing A[i]A[i]A[i] chips in it. Ketekon (King of Keteki Country), loves to eat a lot of chips,but the king can take only k consecutive chips packets ,beacuse Keteki Country follows the K-Rule. Find the maximum number of chips which the king can have. Tags: gabilash, keteki, kpm22019 ",https://www.codechef.com/problems/KETEKI2B,CC
Common Words (Keteki) ,"Given two sentences, if there is at least one common word in the two sentences print ""Yes"" else print ""No"". Tags: chandubaba, keteki, kq162019 ",https://www.codechef.com/problems/QM16A,CC
Large Gcd (Keteki) ,"Find the biggest integer d, such that all integers a, a + 1, a + 2, ., b are divisible by d. Note: Large Constraints. Tags: chandubaba, keteki, kq162019 ",https://www.codechef.com/problems/M16B,CC
Bubble Swap Count ,"You need to shuffle a series of numbers from 1 To T, inclusive. The numbers are in ascending order, you have to shuffle them using bubble sort algorithm, that is swap every time a number is greater than another in the given list in the input. A number is greater than another in the list if the number appears later than the other in the list, check example for more clarity. Print the count of swaps done while you run the algorithm to shuffle them. Following is the bubble sort algorithm procedure bubbleSort( A : list of items ) n = length(A)-1 for j=0 to n inclusive do for i = 0 to n-1 inclusive do /* if this pair is out of order */ if A[i] > A[i+1] then /* swap them and remember something changed */ swap( A[i], A[i+1] ) end if end for end for end procedure Tags: cakewalk, chandubaba, keteki, kqpm2016 ",https://www.codechef.com/problems/KETSWAP,CC
Fruit Party ,"Today, Chef and his friends wants to eat fruits, particularly apples, oranges and watermelon. An apple increases their energy by one unit, an orange increases their energy by two unit and a watermelon by three units. They have to recharge their energy to exactly n units such that they use minimum number of apples A and then maximize total number of fruits eaten. Output A and the total number of fruits eaten. Tags: digu_j, keteki, kpm32019 ",https://www.codechef.com/problems/KETEKI3A,CC
Red Blue Green Balls (keteki) ,"Given N balls in a line, each ball colored either red or blue. Now, you can perform following procedure arbitrary number of times. For any pair of consecutive balls, if one ball is red and other ball is blue, Remove both balls from the line and insert a Green colored ball at their position. What is the maximum number of green balls you can obtain after applying this operation any number of times (including zero)? Tags: chandubaba, externalcontest, keteki ",https://www.codechef.com/problems/QM10P5A,CC
Rabbo Loves Jumping ,"Rabbo is your friend who is a rabbit. There are n carrots in the garden. And being a rabbit Rabbo loves carrot. But he has a unique problem in jumping i.e., he can only jump D units, which he can decide only once before the first jump. He wishes to eat all the carrots in the garden. Carrot i is situated at coordinate ai. You are currently at coordinate X. From any coordinate y, you can go to y+D or y-D. Help Rabbo to find the maximum value of D so that Rabbo is able to eat all the carrots. Tags: himanshuraj18, keteki, kqkm2020 ",https://www.codechef.com/problems/HRJMP,CC
Palindrome changer ,"King is fond of large numbers. In his free time, he plays a game. He keep on changing random digits in the number and try to convert it to a palindromic number. But if, after every operation, kings checks whether the number has became palindromic or not, then it would cost a lot of his time, as number is very large. So, king asked his head programmer to this check. His head programmer was smart enough to do it simply, are you? Note: After operations, the number will not have leading zeroes. Tags: keteki, kpm32019, sahilsingla221 ",https://www.codechef.com/problems/KETEKI3C,CC
Find Minimum Steps (Keteki) ,"Given a 2d array. Value of column j in row i will be a 0 if the cell is empty. If its a 1 it is source and 2 is destination. Print the minimum number of steps needed to move from source to destination if diagonal movement is not allowed. Only top, down, left and right movements are allowed. Tags: chandubaba, keteki ",https://www.codechef.com/problems/KQM15A,CC
Count Sum (keteki) ,"Given a number N, find the number of unique ways in which it can be printed as a sum of two positive integers. Tags: chandubaba, keteki ",https://www.codechef.com/problems/QM9B,CC
Palindromize Array(keteki) ,"Given an array A, a ""palindrome array"" is an array which reads the same whether you read the elements from first to last or from last to first. For example: 1 2 2 1 is a palindrome array, while 1 2 3 is not. You need to convert an array to a palindrome array by adding numbers to the elements in the array. To add the numbers you can only use the numbers of the array A itself, and each number needs to be used exactly once. Print the numbers that needs to be added to the given array A to convert it to a palindrome array. Tags: chandubaba, keteki, qm212020 ",https://www.codechef.com/problems/QM21A,CC
One or Zero(keteki) ,"Given a 2D grid of characters, where the position in the grid is filled if its a '#', else it would be a '.' . With the filled cells the grid can form a structure which can represent a '1' or a '0'. Example: The following figure represents a '1', cause it doesn't encircle a void. .. .#. .#. .#. .#. The following figure on the other hand, represents a '0', cause it encircles a void. .. .. ..#. ..#.#. ..#.#. ..#. .. Print 1 if the '#'s structure forms a '1' else print 0 in case it forms a '0'. Diagonal entry into the void is not allowed. It is guaranteed that in the grid there would be only one '1' or one '0' represented. Check examples for clarity, and all quotes are for clarity. Tags: chandubaba, keteki, qm202020 ",https://www.codechef.com/problems/QM20A,CC
Reach At Last ,"You are climbing a stair case. The length of stair case is n. Each stair is having a number(positive or negative) which represent the maximum length of jump you can take, if the number is positive then you can move forward and if number is negative then you can move backward upto the maximum length of absolute value of number represented by the number. Now you have to tell the minimum number of jumps you have to take to reach the top of the stair if you are able to reach the last stair otherwise print ""-1"" if you are not able to reach the last stair. You are initailly at the first stair. Tags: keteki, kqkm2020, prateek9819 ",https://www.codechef.com/problems/REATLAST,CC
Dictionary Max Words(keteki) ,"Given a sequence of characters S. Also given an array of words A. Find the maximum number of words in the array that can be formed, such that each word is formed from the characters in the sequence S. You can only choose characters from the sequence from left to right. Constraints 1<=Length of S<=50 1<=Number of words<=5 All characters will be lowercase English alphabets. Tags: chandubaba, keteki, qm192020 ",https://www.codechef.com/problems/KQM19B,CC
Write Word Quickly ,"Find the fastest way to type a word, given the word. You can skip total of T letters. Time needed to write a letter is given in an array with 26 integers depicting the time needed to type the alphabets. Index 0 will represent a, 1 will represent b, 2 will represent c till 25 representing z. Print the fastest time needed to write the word, after skipping T letters. Note: Each letter must be treated distinctly, example, if word is a and you can skip 1 letter, then you should type aa and not skip all the a's. Tags: chandubaba, keteki, kqpm2016, sorting ",https://www.codechef.com/problems/KETFAST,CC
Find Last Digit (keteki) ,"This is a sequence 1, N+1, 2, N+2, 3, N+3, 4, N+4, 5, ….. N, 2*N Tags: chandubaba, keteki ",https://www.codechef.com/problems/QM12A,CC
Print String (keteki) ,"Given a 26 digit number 'A'. Each digit representing the english alphabets in ascending order, in smaller case. For example: abcdefghijklmnopqrstuvwxyz 12343234587678907654321345 Here 'a' is represented by 1, 'b' is represented by 2 .. 'z' is represented by 5. Like this: a-1, b-2, c-3, d-4, e-3, f-2, g-3, h-4, i-5, j-8, k-7, l-6, m-7, n-8, o-9, p-0, q-7, r-6, s-5, t-4, u-3, v-2, w-1, x-3, y-4, z-5 Also given a second number 'S'. Each digit in 'S' is an alias of each digit in 'A'. Thus in the above case, if the digit in 'S' is 1, then it can represent 'a' or 'w'. Because in 'A', 1 represents both 'a' and 'w'. Print the lexicographically smallest string that can be printed with 'S', if each digit in 'S' is replaced by a character in the alphabets after aliasing with 'A'. (All quotes for clarity). Both numbers might have leading zeroes. 'S' won't contain digits that are not in 'A'. Note: A string is lexicographically smaller than another if the first position from left where both the strings differs, there the character comes before in the English alphabets for the smaller string. Constraints: 0<=Each digit in 'S' or 'A' <=9 1<=Length of 'S'<=50 'S' won't contain digits that are not in 'A',. Tags: chandubaba, keteki, qm182019 ",https://www.codechef.com/problems/QM18A,CC
Chef Loves Numbers ,"You are given an integer sequence of length n, A=[A1,A2,.,An]A=[A1,A2,.,An]A = [A_1, A_2, ., A_n]. You get a new sequence B of n numbers from A using the following relation: BiBiB_i = Product of all numbers of A except AiAiA_i, where 1≤i≤n1≤i≤n1 leq i leq n. Let X=∑i=ni=1X=∑i=1i=nX = sum_{i = 1}^{i = n} Count of all factors of BiBiB_i. Calculate the value of X modulo 109+7109+710 ^ 9 + 7. Tags: chirag110320, keteki, kpm22019 ",https://www.codechef.com/problems/KETEKI2C,CC
Reach Ks (Keteki) ,"Given a 2D grid, represented by a string array, a character in a row is occupied and cannot be entered if its a '#'. And is empty and can be entered if its a '.'. If a character is 'X', then you are currently present there. There will be some characters which are 'K'. Print ""Yes"", if its possible to reach all 'K's, else print ""No"". (All quotes for clarity and the characters in input are case sensitive). Constraints: 1<=number of strings in the array<=7 1<=length of each string<=7 Each character in the string will be either '#', '.', 'X' or 'K'. Number of 'X'=1 Tags: chandubaba, chandubaba, keteki, qm172019 ",https://www.codechef.com/problems/KQM17B,CC
Number Partition (keteki) ,"Given a positive integer, which is expressed as a sum of two positive integers, and then each of these positive integers is further expressed as sum of two positive integers. We continue this process, till the numbers cannot be expressed further by two positive integers, this will create a tree of numbers. Print the number of ways in which these trees of numbers can be formed. Also note that, if in two ways both numbers are same in any order, then its taken as same. Example, 1 3 and 3 1 are same. Check examples for clarity Note: It is guaranteed that the output will fit in a 32 bit Integer. Constraints: 1<=Positive Integer<=25 Tags: chandubaba, keteki, qm182019 ",https://www.codechef.com/problems/QM18B,CC
DP - Ways to write word ,"What are the total number of ways in which you can write a word, given number of each vowels that can be used, print that number of ways modulo 10^9+7. In that word, same vowel can be repeated contiguously,(boldness for emphasis). Check example just below: Example: aba is same as aaba, abaa, aba, aba,aaba,aba. But consonants must be placed as it is between the vowels. You will be given an array of length 5 (that is 5 space separated integers) where 0 index represents count of a, 1 count of e, 2 count of i, 3 count of o and 4 count u. You will also be given a word ""G"" consisting of lowercase alphabets without any repeated contiguous vowels. There will be enough vowels to make the word. All the given vowels in the array must be used up, if and only if that vowel is there in the given word ""G"".(quotes are used for clarity). Example: a is 5, e is 2, i is 3, o is 2, u is 4 and G is ""abu"" , then the only way to write it is ""abuu"" (quotes for clarity), using all the 5 a's and 4 u's and since only 'a' and 'u' is there in the given word so we use those only. Tags: chandubaba, chandubaba, dynamic-programming, easy, keteki, simple ",https://www.codechef.com/problems/VOWELDP,CC
Sort Count (keteki) ,"Given N numbers from 0 to N-1, print the minimum number of swaps required to sort the numbers in ascending order. First line will contain N, Second line will contain N integers seperated by single spaces. Constraints: 1< N <=100 Example: Tags: chandubaba, keteki, kqmg2019 ",https://www.codechef.com/problems/QM14A,CC
Minimum Change (keteki) ,"Given a number N, and a string S. The value of the string is equal to the sum of all the 1 based index positions of the characters in the string, in the English alphabet system (check example in the next line). Example: the value of the string za is 26+1=27. Print the minimum number of characters to change in the string S, such that the value of the string S becomes equal to the number N. Tags: chandubaba, keteki, qm242020 ",https://www.codechef.com/problems/KQM24A,CC
Chef and Digit Jumps ,"Chef loves games! But he likes to invent his own. Now he plays game ""Digit Jump"". Chef has a sequence of digits S1,S2,…,SNS1,S2,…,SNS_{1}, S_{2}, ldots , S_{N}. He is staying in the first digit S1S1S_{1} and wants to reach the last digit SNSNS_{N} in the minimal number of jumps. While staying in some index i Chef can jump into i−1i−1i - 1 and i+1i+1i + 1, but he can't jump out from sequence. Or he can jump into any digit with the same value SiSiS_i. Help Chef to find the minimal number of jumps he need to reach digit SNSNS_{N} from digit S1S1S_1. Tags: String, BFS Data Structures, Algorithms, Graph Algos, Traversals ",https://www.codechef.com/problems/DIGJUMP,CC
Chef and Robots Competition ,"In Chefland, there is a monthly robots competition. In the competition, a grid table of N rows and M columns will be used to place robots. A cell at row i and column j in the table is called cell (i, j). To join this competition, each player will bring two robots to compete and each robot will be placed at a cell in the grid table. Both robots will move at the same time from one cell to another until they meet at the same cell in the table. Of course they can not move outside the table. Each robot has a movable range. If a robot has movable range K, then in a single move, it can move from cell (x, y) to cell (i, j) provided (|i-x| + |j-y| <= K). However, there are some cells in the table that the robots can not stand at, and because of that, they can not move to these cells. The two robots with the minimum number of moves to be at the same cell will win the competition. Chef plans to join the competition and has two robots with the movable range K1 and K2, respectively. Chef does not know which cells in the table will be used to placed his 2 robots, but he knows that there are 2 cells (1, 1) and (1, M) that robots always can stand at. Therefore, he assumes that the first robot is at cell (1, 1) and the other is at cell (1, M). Chef wants you to help him to find the minimum number of moves that his two robots needed to be at the same cell and promises to give you a gift if he wins the competition. Tags: BFS, Implementation Algorithms, Graph Algos, Traversals ",https://www.codechef.com/problems/CHEFARC,CC
Ancient Berland Roads ,"In Ancient Berland, there were N towns, along with M bidirectional roads connecting them. With time, some roads became unusable, and nobody repaired them. As a person who is fond of Ancient Berland history, you now want to undertake a small research study. For this purpose, you want to write a program capable of processing the following kinds of queries: D K : meaning that the road numbered K in the input became unusable. The road numbers are 1-indexed. P A x : meaning that the population of the Ath town became x. Let's call a subset of towns a region if it is possible to get from each town in the subset to every other town in the subset by the usable (those, which haven't already been destroyed) roads, possibly, via some intermediary cities of this subset. The population of the region is, then, the sum of populations of all the towns in the region. You are given the initial road system, the initial population in each town and Q queries, each being one of two types above. Your task is to maintain the size of the most populated region after each query. Tags: Disjoint Set Union Advanced Data Structures ",https://www.codechef.com/problems/ABROADS,CC
Two Flowers ,"Chef Go has planted a flower field — a grid with n rows and m columns. In each cell of this grid, a single flower is planted; let's denote the type of the flower planted in cell (i,j)(i,j)(i, j) by ai,jai,ja_{i,j}. Today, Chef Go is going to make a new menu with two dishes: Tom Yum Goong and Tom Kha Kai. He needs to pick as many flowers as possible to decorate the dishes and make them look attractive. Each dish can only be decorated with flowers of a single type, so he can only pick flowers of one type or two different types. Also, Chef Go wants the flowers he picks to form one connected area, so that he can finish his job quickly. A connected area is a set of cells such that we can move from any cell to any other cell in this set by only moving between side-adjacent cells from the set. Help Chef Go find the size of the largest connected area in his flower field which contains at most two types of flowers. Tags: Disjoint Set Union, Graph Algos, BFS Advanced Data Structures, Algorithms, Traversals ",https://www.codechef.com/problems/TWOFL,CC
Lucky Game ,"Chef, to entertain customers, decided to establish some kind of game in his restaurant. And here is what he invented: n players sit around a round table. There is n * m cards with unique numbers of range 1..n*m. Each player has m cards. In each set of the game each player selects some card and everyone shows his card at the same time. Card of ith player is compared to card of player p[i]. If it’s number is greater than the number on card of player p[i], then ith gets a point. P is a permutation of sequence 0..n-1. But all customers when playing this game want to win. Chef on his side wants to please his customers. So, he decided to give cards in such way, that each player gets a point with probability larger than ½. But it appears to be a complicated task, so he asks you for help. Tags: Cycles, DFS, BFS, ad-hoc Algorithms, Graph Algos, Traversals, Constructive ",https://www.codechef.com/problems/LUCKG,CC
Path containing K Nodes ,"You are given a tree. You have to execute numerous queries on this tree. In a query, you will be given K nodes and you need to find if there is a path in the tree which contains all these K nodes. If there is a path containing these K nodes, then output Yes. Otherwise, output No. Tags: Trees, Lowest Common Ancestor, DFS Data Structures, Graphs, Algorithms, Graph Algos, Traversals ",https://www.codechef.com/problems/KNODES,CC
Deciding University ,"Chef has finally finished school and is now deciding to go to a university, however, Chef is confused between so many universities he can go to. Chef lives in Byteland, which has N cities, connected to each other by M road each of length 1 kilometer. Each city has exaclty 1 university. Chef currently lives in city 1. Oddly, he is going to decide which university he wants to attend by two factors: the shortest distance to the city from his house and the number of cities adjacent to the city connected by a road of 1 km. He has Q queries regarding this. In each query he wants to know whether there exists a university which has a shortest distance of exactly D km from his house, and has exactly K adjacent cities. Tags: adhyyan1252, breadth-first-search, easy, icop1901, pre-computation ",https://www.codechef.com/problems/DECUNI,CC
Chef and Linear Chess ,"Chef wants to play a game of linear chess on a one-dimensional board ― an infinite row of squares numbered by positive integers. In this game, he has a pawn, which is initially at a square K. There are also N other people (numbered 1 through N); Chef can choose one of them to play against. For each valid i, the i-th player would play in the following way: Take a pawn and place it on a square PiPiP_i. Repeat the following move any number of times: move the pawn from its current square PiPiP_i squares forward, i.e. from a square s, this player's pawn is moved to the square s+Pis+Pis+P_i. If this player moves their pawn to the square with Chef's pawn, then Chef's pawn is captured and he loses the game. Unfortunately, Chef cannot move his pawn during the game, making him an easy target for other players. Given the starting positions of all N+1N+1N+1 players, find a player who can capture Chef's pawn in the smallest number of moves or determine that no player can capture his pawn. Tags: Basic Maths, Sorting Mathematics, Algorithms ",https://www.codechef.com/problems/LINCHESS,CC
Chef and GCD ,"Chef has two positive integers X and Y. Now Chef wants to perform some number of operations (possibly zero) on them. In each operation, Chef can choose either X or Y and increment it by 1. Find the minimum number of operations Chef needs to perform so that there is a positive integer strictly greater than 1 which divides both X and Y (In other words, the greatest common divisor of X and Y should be greater than 1). Tags: Basic Maths, Observation Mathematics, Algorithms ",https://www.codechef.com/problems/CHFGCD,CC
Gcd Queries ,"You are given an array A of integers of size N. You will be given Q queries where each query is represented by two integers L, R. You have to find the gcd(Greatest Common Divisor) of the array after excluding the part from range L to R inclusive (1 Based indexing). You are guaranteed that after excluding the part of the array remaining array is non empty. Tags: admin2, easy, greatest-common-divisor, jan15, pre-computation ",https://www.codechef.com/problems/GCDQ,CC
Subtraction Game 1 ,"Chef is playing a game on a sequence of N positive integers, say A1, A2, . AN. The game is played as follows. If all the numbers are equal, the game ends. Otherwise Select two numbers which are unequal Subtract the smaller number from the larger number Replace the larger number with the result from above (see the explanation section for clarity) Chef has already figured out that the game always terminates. He also knows, for a given sequence of integers, the game will always terminate on the same value, no matter how the game is played. Chef wants you to simulate the game for him and tell him on which value will the game terminate for a given sequence of integers. Tags: GCD, Observation Mathematics, Number Theory, Algorithms ",https://www.codechef.com/problems/AMSGAME1,CC
Minimum Deletions ,"The greatest common divisor (GCD) of a sequence is the greatest positive integer which divides each element of this sequence. You are given a sequence A of positive integers with size N. You are allowed to delete up to N−1N−1N-1 elements from this sequence. (I.e., you may delete any number of elements, including zero, as long as the resulting sequence is non-empty.) Please find the minimum number of elements which have to be deleted so that the GCD of the resulting sequence would be equal to 1, or determine that it is impossible. Tags: Basic Maths, Observation Mathematics, Algorithms ",https://www.codechef.com/problems/RD19,CC
Devu and Grapes ,"Grapes of Coderpur are very famous. Devu went to the market and saw that there were N people selling grapes. He didn’t like it because things were not very structured. So, he gave a task to Dhinwa to make things better. If Dhinwa successfully completes the task, Devu will be happy. Devu wants to change the number of grapes in a bucket of zero or more sellers in such a way that the GCD of all the number of grapes is divisible by K. Dhinwa can add or remove any number of grapes from each of the buckets. Adding or removing a grape will be counted as an operation. Also after the operation, none of the seller’s bucket should be empty. Help Dhinwa in finding the minimum number of operations needed to make Devu happy. Tags: Basic Maths, Greedy Mathematics, Algorithms ",https://www.codechef.com/problems/DEVUGRAP,CC
Odd GCD ,"You are given an array A1,A2,…,ANA1,A2,…,ANA_1, A_2, dots, A_N consisting of N integers. Your goal is to make the GCD of all the elements in the array an odd integer. To achieve this goal, you can do the following operation any number of times: Choose an index i(1≤i≤N)i(1≤i≤N)i;(1leq i leq N) such that Ai>1Ai>1A_i gt 1 and set Ai=⌊Ai2 ⌋Ai=⌊Ai2 ⌋A_i = lfloor frac{A_i}{2} rfloor You can choose an index multiple times during the operations. Find the minimum number of operations after which GCD of all the elements in the array becomes an odd integer. Note: ⌊x⌋⌊x⌋lfloor x rfloor : Returns the largest integer that is less than or equal to x (i.e rounds down to the nearest integer). For example, ⌊1.5⌋=1,⌊2⌋=2,⌊1.5⌋=1,⌊2⌋=2,lfloor 1.5 rfloor = 1, lfloor 2 rfloor = 2, ⌊72 ⌋⌊72 ⌋lfloor frac{7}{2} rfloor =⌊3.5⌋=⌊3.5⌋;= lfloor 3.5 rfloor =3=3;= 3. Tags: Basic Maths, GCD Mathematics, Number Theory ",https://www.codechef.com/problems/BININVER,CC
Zack And The Handkerchieves ,"Problem Description Zack is a tailor by profession. He is famous for making square-shaped beautifully-cut and sewed handkerchieves. The customers demand large-sized handkerchieves. So, now Zack is determined to get the maximum size out of the cloth. He has a rectangular piece of cloth of length 'L' and breadth 'B'. His task is to divide it into 'N' square-shaped cloth pieces each of side length ‘S’. So he can make handkerchieves out of them of the maximum size. Tags: easy, greatest-common-divisor, kaushambi ",https://www.codechef.com/problems/ZACKHAN,CC
Add and Divide ,"You are given two positive integers a and b. You also have a number x, which is initially set to 0. At first, you can add a to x any number of times. After that, you can divide x by b any number of times as long as x is divisible by b. Print YES if you can make x equal to 1, otherwise print NO. Tags: Number Theory, Basic Maths Mathematics ",https://www.codechef.com/problems/ADDNDIV,CC
Chef and Prime Divisors ,"You are given two positive integers – A and B. You have to check whether A is divisible by all the prime divisors of B. Tags: easy, greatest-common-divisor, may15, vitalij_adm ",https://www.codechef.com/problems/CHAPD,CC
Chef and cakes ,"Chef has bought N robots to transport cakes for a large community wedding. He has assigned unique indices, from 1 to N, to each of them. How it will happen? Chef arranges the N robots in a row, in the (increasing) order of their indices. Then, he chooses the first M robots and moves them to the end of the queue. Now, Chef goes to the robot at the first position in the row and hands it one cake. He then notes this robot's index (say k) in his notebook, and goes to the kth position in the row. If the robot at this position does not have a cake, he give him one cake, notes his index in his notebook, and continues the same process. If a robot visited by Chef already has a cake with it, then he stops moving and the cake assignment process is stopped. Chef will be satisfied if all robots have a cake in the end. In order to prepare the kitchen staff for Chef's wrath (or happiness :) ), you must find out if he will be satisfied or not? If not, you have to find out how much robots have a cake, so that the kitchen staff can prepare themselves accordingly. Tags: GCD Mathematics, Number Theory ",https://www.codechef.com/problems/EGRCAKE,CC
Sharing Candies ,"Alvin and Berto have gotten tired of eating chocolates, so now they have decided to eat candies instead. Alvin has A apple candies, and Berto has B banana candies. (I know, they have weird tastes.) Alvin and Berto always wants the split of candies to be as fair as possible. The problem is, Alvin only wants apple candies and Berto only wants banana candies! Here comes Chef to the rescue! Chef bought an infinite number of candy packs. There are two types of packs: Packs containing exactly C apple candies. Packs containing exactly D banana candies. Chef wants to give some (could be zero) apple candy packs to Alvin and some (could be zero) banana candy packs to Berto in such a way that the absolute difference between the number of candies they have is minimized. What is this minimum absolute difference? Note that Chef doesn't want to open any pack; he gives each pack in full. Tags: Euclid's Algorithm Mathematics, Number Theory, GCD ",https://www.codechef.com/problems/GIVCANDY,CC
Circle of Chaos ,"You are an evil sorcerer at a round table with N sorcerers (including yourself). You can cast M spells which have distinct powers p1,p2,…,pMp1,p2,…,pMp_1, p_2, ldots, p_M. You may perform the following operation any number of times (possibly zero): Assign a living sorcerer to each positive integer cyclically to your left starting from yourself ― the closest living sorcerer to your left is assigned to 1, the next living sorcerer to the left is assigned to 2 and so on. Note that each living sorcerer (including yourself) is assigned to an infinite number of integers. Choose a spell j (possibly a spell you have chosen before) and kill the living sorcerer assigned to pjpjp_j. You may not cast a spell to kill yourself. What is the maximum number of sorcerers you can kill using zero or more operations? Tags: Modular Arithmetic, GCD, Integer Factorisation Mathematics, Number Theory ",https://www.codechef.com/problems/CIRCHAOS,CC
Fuzzy Linear Combinations ,"Chef recently took a course in linear algebra and learned about linear combinations of vectors. Therefore, in order to test his intelligence, Raj gave him a ""fuzzy"" problem to solve. A sequence of integers B1,B2,…,BMB1,B2,…,BMB_1, B_2, ldots, B_M generates an integer K if it is possible to find a sequence of integers C1,C2,…,CMC1,C2,…,CMC_1, C_2, ldots, C_M such that C1⋅B1+C2⋅B2+…+CM⋅BM=KC1⋅B1+C2⋅B2+…+CM⋅BM=KC_1 cdot B_1 + C_2 cdot B_2 + ldots + C_M cdot B_M = K. In this problem, Chef has a sequence A1,A2,…,ANA1,A2,…,ANA_1, A_2, ldots, A_N and he should answer Q queries. In each query, he is given an integer K; the answer to this query is the number of pairs (l,r)(l,r)(l, r) such that 1≤l≤r≤N1≤l≤r≤N1 le l le r le N and the subsequence (Al,Al+1,…,Ar)(Al,Al+1,…,Ar)(A_l, A_{l+1}, ldots, A_r) generates K. Chef has no idea how to solve this problem ― can you help him find the answers to all queries? Tags: Pre processing, GCD, Bezout's Identity, Sieve of Eratosthenes, Observation Advanced Algorithms, Mathematics, Number Theory, Algorithms ",https://www.codechef.com/problems/FUZZYLIN,CC
Coprime Triples ,"You are given a sequence a1, a2, ., aN. Count the number of triples (i, j, k) such that 1 ≤ i < j < k ≤ N and GCD(ai, aj, ak) = 1. Here GCD stands for the Greatest Common Divisor. Tags: Inclusion Exclusion Principle, Mobius Function Mathematics, Number Theory, Set Theory, Mobius Inversion ",https://www.codechef.com/problems/COPRIME3,CC
Gru is Handing Out Bananas ,"Gru wants to distribute N bananas to K minions on his birthday. Gru does not like to just give everyone the same number of bananas, so instead, he wants to distribute bananas in such a way that each minion gets a distinctdistinctdistinct amount of bananas. That is, no two minions should get the same number of bananas. Gru also loves gcdgcdgcd. The higher the gcdgcdgcd, the happier Gru and the minions get. So help Gru in distributing the bananas in such a way that each Minion gets a distinct amount of bananas and gcd of this distribution is highest possible. Output this maximum gcd. If such a distribution is not possible output −1−1-1. Note: You have to distribute allallall N bananas. Tags: GCD, Divisors Mathematics, Number Theory, Integer Factorisation ",https://www.codechef.com/problems/GRUBAN,CC
Naive Chef ,"Once, after a stressful day, Chef decided to relax and visit a casino near his house to gamble. He feels lucky and he's going to bet almost all of his money. The game Chef is going to play in the casino consists of tossing a die with N faces twice. There is a number written on each face of the die (these numbers are not necessarily distinct). In order to win, Chef must get the number A on the first toss and the number B on the second toss of the die. The excited viewers want to know the probability that Chef will win the game. Can you help them find that number? Assume that Chef gets each face of the die with the same probability on each toss and that tosses are mutually independent. Tags: Data Types, Probability, Basic Maths Basic Programming Concepts, Mathematics ",https://www.codechef.com/problems/NAICHEF,CC
Three Dices ,"There are three people, and each of them has an unbiased 6-sided die. The result of rolling a die will be a number between 1 and 6 (inclusive) with equal probability. The three people throw their dice simultaneously. In this game, the third person wins only if his number is strictly greater than the sum of the other two numbers. Given that the first person rolls the value X and the second person rolls the value Y, what is the probability the third person will win? Tags: Case work, Data Types, Probability, Basic Maths Special, Basic Programming Concepts, Mathematics ",https://www.codechef.com/problems/THREDICE,CC
Predictopus ,"Chef Datta likes betting in Indian Premier League very much. He has 100 rupees. Today the match is between team A and team B. The winning probability of team A is PA, and hence winning probability of team B is PB = 1 − PA. Datta is free to bet any integral amount of money on any of the two teams as long as the total amount of money bet is at most 100 rupees. Help him know the expected amount of money he will eventually have if today he places his bet(s) optimally.Rules of the game: If team X with winning probability PX actually wins and someone bets M rupees on this team, he will gain (2*(1−PX)) * M rupees. If team X with winning probability PX actually loses and someone bets N rupees on this team, he will just lose N rupees. Tags: easy, june13, mani_adm, probability ",https://www.codechef.com/problems/PREDICT,CC
